"region_id","parent_id","region_name_py","region_name_cn","region_type","agency_id","weight","status"
"566","58","Quangang","泉港区","3","0","0","1"
"567","58","Shishi","石狮市","3","0","0","1"
"568","58","Jinjiang","晋江市","3","0","0","1"
"569","58","Nanan","南安市","3","0","0","1"
"570","58","Huian","惠安县","3","0","0","1"
"571","58","Anxi","安溪县","3","0","0","1"
"572","58","Yongchun","永春县","3","0","0","1"
"573","58","Dehua","德化县","3","0","0","1"
"574","58","Jinmen","金门县","3","0","0","1"
"575","59","Meilie","梅列区","3","0","0","1"
"576","59","Sanyuan","三元区","3","0","0","1"
"577","59","Yongan","永安市","3","0","0","1"
"578","59","Mingxi","明溪县","3","0","0","1"
"579","59","Qingliu","清流县","3","0","0","1"
"580","59","Ninghua","宁化县","3","0","0","1"
"581","59","Datian","大田县","3","0","0","1"
"582","59","Youxi","尤溪县","3","0","0","1"
"583","59","Shaxian","沙县","3","0","0","1"
"584","59","Jiangle","将乐县","3","0","0","1"
"585","59","Taining","泰宁县","3","0","0","1"
"586","59","Jianning","建宁县","3","0","0","1"
"587","60","Siming","思明区","3","0","0","1"
"588","60","Haicang","海沧区","3","0","0","1"
"589","60","Huli","湖里区","3","0","0","1"
"590","60","Jimei","集美区","3","0","0","1"
"591","60","Tongan","同安区","3","0","0","1"
"592","60","Xiangan","翔安区","3","0","0","1"
"593","61","Xiangcheng","芗城区","3","0","0","1"
"594","61","Longwen","龙文区","3","0","0","1"
"595","61","Longhai","龙海市","3","0","0","1"
"596","61","Yunxiao","云霄县","3","0","0","1"
"597","61","Zhangpu","漳浦县","3","0","0","1"
"598","61","Zhaoan","诏安县","3","0","0","1"
"599","61","Changtai","长泰县","3","0","0","1"
"600","61","Dongshan","东山县","3","0","0","1"
"601","61","Nanjing","南靖县","3","0","0","1"
"602","61","Pinghe","平和县","3","0","0","1"
"603","61","Huaan","华安县","3","0","0","1"
"604","62","Gaolan","皋兰县","3","0","0","1"
"605","62","Chengguan","城关区","3","0","0","1"
"606","62","Qilihe","七里河区","3","0","0","1"
"607","62","Xigu","西固区","3","0","0","1"
"608","62","Anning","安宁区","3","0","0","1"
"609","62","Honggu","红古区","3","0","0","1"
"610","62","Yongdeng","永登县","3","0","0","1"
"611","62","Yuzhong","榆中县","3","0","0","1"
"612","63","Baiyin","白银区","3","0","0","1"
"613","63","Pingchuan","平川区","3","0","0","1"
"614","63","Huining","会宁县","3","0","0","1"
"615","63","Jingtai","景泰县","3","0","0","1"
"616","63","Jingyuan","靖远县","3","0","0","1"
"617","64","Lintao","临洮县","3","0","0","1"
"618","64","Longxi","陇西县","3","0","0","1"
"619","64","Tongwei","通渭县","3","0","0","1"
"620","64","Weiyuan","渭源县","3","0","0","1"
"621","64","Zhangxian","漳县","3","0","0","1"
"622","64","Minxian","岷县","3","0","0","1"
"623","64","Anding","安定区","3","0","0","1"
"624","64","Anding","安定区","3","0","0","1"
"625","65","Hezuo","合作市","3","0","0","1"
"626","65","Lintan","临潭县","3","0","0","1"
"627","65","Zhuoni","卓尼县","3","0","0","1"
"628","65","Zhouqu","舟曲县","3","0","0","1"
"629","65","Diebu","迭部县","3","0","0","1"
"630","65","Maqu","玛曲县","3","0","0","1"
"631","65","Luqu","碌曲县","3","0","0","1"
"632","65","Xiahe","夏河县","3","0","0","1"
"633","66","Jiayuguan","嘉峪关市","3","0","0","1"
"634","67","Jinchuan","金川区","3","0","0","1"
"635","67","Yongchang","永昌县","3","0","0","1"
"636","68","Suzhou","肃州区","3","0","0","1"
"637","68","Yumen","玉门市","3","0","0","1"
"638","68","Dunhuang","敦煌市","3","0","0","1"
"639","68","Jinta","金塔县","3","0","0","1"
"640","68","Guazhou","瓜州县","3","0","0","1"
"641","68","Subei","肃北","3","0","0","1"
"642","68","Akesai","阿克塞","3","0","0","1"
"643","69","Linxia","临夏市","3","0","0","1"
"644","69","Linxia","临夏县","3","0","0","1"
"645","69","Kangle","康乐县","3","0","0","1"
"646","69","Yongjing","永靖县","3","0","0","1"
"647","69","Guanghe","广河县","3","0","0","1"
"648","69","Hezheng","和政县","3","0","0","1"
"649","69","Dongxiangzuzizhi","东乡族自治县","3","0","0","1"
"650","69","Jishishan","积石山","3","0","0","1"
"651","70","Chengxian","成县","3","0","0","1"
"652","70","Huixian","徽县","3","0","0","1"
"653","70","Kangxian","康县","3","0","0","1"
"654","70","Lixian","礼县","3","0","0","1"
"655","70","Liangdang","两当县","3","0","0","1"
"656","70","Wenxian","文县","3","0","0","1"
"657","70","Xihe","西和县","3","0","0","1"
"658","70","Dangchang","宕昌县","3","0","0","1"
"659","70","Wudu","武都区","3","0","0","1"
"660","71","Chongxin","崇信县","3","0","0","1"
"661","71","Huating","华亭县","3","0","0","1"
"662","71","Jingning","静宁县","3","0","0","1"
"663","71","Lingtai","灵台县","3","0","0","1"
"664","71","Kongtong","崆峒区","3","0","0","1"
"665","71","Zhuanglang","庄浪县","3","0","0","1"
"666","71","Jingchuan","泾川县","3","0","0","1"
"667","72","Heshui","合水县","3","0","0","1"
"668","72","Huachi","华池县","3","0","0","1"
"669","72","Huanxian","环县","3","0","0","1"
"670","72","Ningxian","宁县","3","0","0","1"
"671","72","Qingcheng","庆城县","3","0","0","1"
"672","72","Xifeng","西峰区","3","0","0","1"
"673","72","Zhenyuan","镇原县","3","0","0","1"
"674","72","Zhengning","正宁县","3","0","0","1"
"675","73","Gangu","甘谷县","3","0","0","1"
"676","73","Qinan","秦安县","3","0","0","1"
"677","73","Qingshui","清水县","3","0","0","1"
"678","73","Qinzhou","秦州区","3","0","0","1"
"679","73","Maiji","麦积区","3","0","0","1"
"680","73","Wushan","武山县","3","0","0","1"
"681","73","Zhangjiachuan","张家川","3","0","0","1"
"682","74","Gulang","古浪县","3","0","0","1"
"683","74","Minqin","民勤县","3","0","0","1"
"684","74","Tianzhu","天祝","3","0","0","1"
"685","74","Liangzhou","凉州区","3","0","0","1"
"686","75","Gaotai","高台县","3","0","0","1"
"687","75","Linze","临泽县","3","0","0","1"
"688","75","Minle","民乐县","3","0","0","1"
"689","75","Shandan","山丹县","3","0","0","1"
"690","75","Sunan","肃南","3","0","0","1"
"691","75","Ganzhou","甘州区","3","0","0","1"
"692","76","Conghua","从化市","3","0","0","1"
"693","76","Tianhe","天河区","3","0","0","1"
"694","76","Dongshan","东山区","3","0","0","1"
"695","76","Baiyun","白云区","3","0","0","1"
"696","76","Haizhu","海珠区","3","0","0","1"
"697","76","Liwan","荔湾区","3","0","0","1"
"698","76","Yuexiu","越秀区","3","0","0","1"
"699","76","Huangbu","黄埔区","3","0","0","1"
"700","76","Fanyu","番禺区","3","0","0","1"
"701","76","Huadu","花都区","3","0","0","1"
"702","76","Zengcheng","增城区","3","0","0","1"
"703","76","Conghua","从化区","3","0","0","1"
"704","76","Shijiao","市郊","3","0","0","1"
"705","77","Futian","福田区","3","0","0","1"
"706","77","Luohu","罗湖区","3","0","0","1"
"707","77","Nanshan","南山区","3","0","0","1"
"708","77","Baoan","宝安区","3","0","0","1"
"709","77","Longgang","龙岗区","3","0","0","1"
"710","77","Yantian","盐田区","3","0","0","1"
"711","78","Xiangqiao","湘桥区","3","0","0","1"
"712","78","Chaoan","潮安县","3","0","0","1"
"713","78","Raoping","饶平县","3","0","0","1"
"714","79","Nancheng","南城区","3","0","0","1"
"715","79","Dongcheng","东城区","3","0","0","1"
"716","79","Mojiang","万江区","3","0","0","1"
"717","79","Wancheng","莞城区","3","0","0","1"
"718","79","Shilong","石龙镇","3","0","0","1"
"719","79","Humen","虎门镇","3","0","0","1"
"720","79","Mayong","麻涌镇","3","0","0","1"
"721","79","Daojiao","道滘镇","3","0","0","1"
"722","79","Shijie","石碣镇","3","0","0","1"
"723","79","Shatian","沙田镇","3","0","0","1"
"724","79","Wangniudun","望牛墩镇","3","0","0","1"
"725","79","Hongmei","洪梅镇","3","0","0","1"
"726","79","Chashan","茶山镇","3","0","0","1"
"727","79","Liaobu","寮步镇","3","0","0","1"
"728","79","Dalingshan","大岭山镇","3","0","0","1"
"729","79","Dalang","大朗镇","3","0","0","1"
"730","79","Huangjiang","黄江镇","3","0","0","1"
"731","79","Zhangmutou","樟木头","3","0","0","1"
"732","79","Fenggang","凤岗镇","3","0","0","1"
"733","79","Tangsha","塘厦镇","3","0","0","1"
"734","79","Xiegang","谢岗镇","3","0","0","1"
"735","79","Houjie","厚街镇","3","0","0","1"
"736","79","Qingxi","清溪镇","3","0","0","1"
"737","79","Changping","常平镇","3","0","0","1"
"738","79","Qiaotou","桥头镇","3","0","0","1"
"739","79","Hengli","横沥镇","3","0","0","1"
"740","79","Dongkeng","东坑镇","3","0","0","1"
"741","79","Qishi","企石镇","3","0","0","1"
"742","79","Shipai","石排镇","3","0","0","1"
"743","79","Changan","长安镇","3","0","0","1"
"744","79","Zhongtang","中堂镇","3","0","0","1"
"745","79","Gaobu","高埗镇","3","0","0","1"
"746","80","Shancheng","禅城区","3","0","0","1"
"747","80","Nanhai","南海区","3","0","0","1"
"748","80","Shunde","顺德区","3","0","0","1"
"749","80","Sanshui","三水区","3","0","0","1"
"750","80","Gaoming","高明区","3","0","0","1"
"751","81","Dongyuan","东源县","3","0","0","1"
"752","81","Heping","和平县","3","0","0","1"
"753","81","Yuancheng","源城区","3","0","0","1"
"754","81","Lianping","连平县","3","0","0","1"
"755","81","Longchuan","龙川县","3","0","0","1"
"756","81","Zijin","紫金县","3","0","0","1"
"757","82","Huiyang","惠阳区","3","0","0","1"
"758","82","Huicheng","惠城区","3","0","0","1"
"759","82","Dayawan","大亚湾","3","0","0","1"
"760","82","Boluo","博罗县","3","0","0","1"
"761","82","Huidong","惠东县","3","0","0","1"
"762","82","Longmen","龙门县","3","0","0","1"
"763","83","Jianghai","江海区","3","0","0","1"
"764","83","Pengjiang","蓬江区","3","0","0","1"
"765","83","Xinhui","新会区","3","0","0","1"
"766","83","Taishan","台山市","3","0","0","1"
"767","83","Kaiping","开平市","3","0","0","1"
"768","83","Heshan","鹤山市","3","0","0","1"
"769","83","Enping","恩平市","3","0","0","1"
"770","84","Rongcheng","榕城区","3","0","0","1"
"771","84","Puning","普宁市","3","0","0","1"
"772","84","Jiedong","揭东县","3","0","0","1"
"773","84","Jiexi","揭西县","3","0","0","1"
"774","84","Huilai","惠来县","3","0","0","1"
"775","85","Maonan","茂南区","3","0","0","1"
"776","85","Maogang","茂港区","3","0","0","1"
"777","85","Gaozhou","高州市","3","0","0","1"
"778","85","Huazhou","化州市","3","0","0","1"
"779","85","Xinyi","信宜市","3","0","0","1"
"780","85","Dianbai","电白县","3","0","0","1"
"781","86","Meixian","梅县","3","0","0","1"
"782","86","Meijiang","梅江区","3","0","0","1"
"783","86","Xingning","兴宁市","3","0","0","1"
"784","86","Dabu","大埔县","3","0","0","1"
"785","86","Fengshun","丰顺县","3","0","0","1"
"786","86","Wuhua","五华县","3","0","0","1"
"787","86","Pingyuan","平远县","3","0","0","1"
"788","86","Jiaoling","蕉岭县","3","0","0","1"
"789","87","Qingcheng","清城区","3","0","0","1"
"790","87","Yingde","英德市","3","0","0","1"
"791","87","Lianzhou","连州市","3","0","0","1"
"792","87","Fogang","佛冈县","3","0","0","1"
"793","87","Yangshan","阳山县","3","0","0","1"
"794","87","Qingxin","清新县","3","0","0","1"
"795","87","Lianshan","连山","3","0","0","1"
"796","87","Liannan","连南","3","0","0","1"
"797","88","Nanao","南澳县","3","0","0","1"
"798","88","Chaoyang","潮阳区","3","0","0","1"
"799","88","Chenghai","澄海区","3","0","0","1"
"800","88","Longhu","龙湖区","3","0","0","1"
"801","88","Jinping","金平区","3","0","0","1"
"802","88","Haojiang","濠江区","3","0","0","1"
"803","88","Chaonan","潮南区","3","0","0","1"
"804","89","Chengqu","城区","3","0","0","1"
"805","89","Lufeng","陆丰市","3","0","0","1"
"806","89","Haifeng","海丰县","3","0","0","1"
"807","89","Luhe","陆河县","3","0","0","1"
"808","90","Qujiang","曲江县","3","0","0","1"
"809","90","Zhenjiang","浈江区","3","0","0","1"
"810","90","Wujiang","武江区","3","0","0","1"
"811","90","Qujiang","曲江区","3","0","0","1"
"812","90","Lechang","乐昌市","3","0","0","1"
"813","90","Nanxiong","南雄市","3","0","0","1"
"814","90","Shixing","始兴县","3","0","0","1"
"815","90","Renhua","仁化县","3","0","0","1"
"816","90","Wengyuan","翁源县","3","0","0","1"
"817","90","Xinfeng","新丰县","3","0","0","1"
"818","90","Ruyuan","乳源","3","0","0","1"
"819","91","Jiangcheng","江城区","3","0","0","1"
"820","91","Yangchun","阳春市","3","0","0","1"
"821","91","Yangxi","阳西县","3","0","0","1"
"822","91","Yangdong","阳东县","3","0","0","1"
"823","92","Yuncheng","云城区","3","0","0","1"
"824","92","Luoding","罗定市","3","0","0","1"
"825","92","Xinxing","新兴县","3","0","0","1"
"826","92","Yunan","郁南县","3","0","0","1"
"827","92","Yunan","云安县","3","0","0","1"
"828","93","Chikan","赤坎区","3","0","0","1"
"829","93","Xiashan","霞山区","3","0","0","1"
"830","93","Potou","坡头区","3","0","0","1"
"831","93","Mazhang","麻章区","3","0","0","1"
"832","93","Lianjiang","廉江市","3","0","0","1"
"833","93","Leizhou","雷州市","3","0","0","1"
"834","93","Wuchuan","吴川市","3","0","0","1"
"835","93","Suixi","遂溪县","3","0","0","1"
"836","93","Xuwen","徐闻县","3","0","0","1"
"837","94","Zhaoqing","肇庆市","3","0","0","1"
"838","94","Gaoyao","高要市","3","0","0","1"
"839","94","Sihui","四会市","3","0","0","1"
"840","94","Guangning","广宁县","3","0","0","1"
"841","94","Huaiji","怀集县","3","0","0","1"
"842","94","Fengkai","封开县","3","0","0","1"
"843","94","Deqing","德庆县","3","0","0","1"
"844","95","Shiqijiedao","石岐街道","3","0","0","1"
"845","95","Dongqujiedao","东区街道","3","0","0","1"
"846","95","Xiqujiedao","西区街道","3","0","0","1"
"847","95","Huanchengjiedao","环城街道","3","0","0","1"
"848","95","Zhongshangangjiedao","中山港街道","3","0","0","1"
"849","95","Wuguishanjiedao","五桂山街道","3","0","0","1"
"850","96","Xiangzhou","香洲区","3","0","0","1"
"851","96","Doumen","斗门区","3","0","0","1"
"852","96","Jinwan","金湾区","3","0","0","1"
"853","97","Yongning","邕宁区","3","0","0","1"
"854","97","Qingxiu","青秀区","3","0","0","1"
"855","97","Xingning","兴宁区","3","0","0","1"
"856","97","Liangqing","良庆区","3","0","0","1"
"857","97","Xixiangtang","西乡塘区","3","0","0","1"
"858","97","Jiangnan","江南区","3","0","0","1"
"859","97","Wuming","武鸣县","3","0","0","1"
"860","97","Longan","隆安县","3","0","0","1"
"861","97","Mashan","马山县","3","0","0","1"
"862","97","Shanglin","上林县","3","0","0","1"
"863","97","Binyang","宾阳县","3","0","0","1"
"864","97","Hengxian","横县","3","0","0","1"
"865","98","Xiufeng","秀峰区","3","0","0","1"
"866","98","Diecai","叠彩区","3","0","0","1"
"867","98","Xiangshan","象山区","3","0","0","1"
"868","98","Qixing","七星区","3","0","0","1"
"869","98","Yanshan","雁山区","3","0","0","1"
"870","98","Yangshuo","阳朔县","3","0","0","1"
"871","98","Lingui","临桂县","3","0","0","1"
"872","98","Lingchuan","灵川县","3","0","0","1"
"873","98","Quanzhou","全州县","3","0","0","1"
"874","98","Pingle","平乐县","3","0","0","1"
"875","98","Xingan","兴安县","3","0","0","1"
"876","98","Guanyang","灌阳县","3","0","0","1"
"877","98","Lipu","荔浦县","3","0","0","1"
"878","98","Ziyuan","资源县","3","0","0","1"
"879","98","Yongfu","永福县","3","0","0","1"
"880","98","Longsheng","龙胜","3","0","0","1"
"881","98","Gongcheng","恭城","3","0","0","1"
"882","99","Youjiang","右江区","3","0","0","1"
"883","99","Lingyun","凌云县","3","0","0","1"
"884","99","Pingguo","平果县","3","0","0","1"
"885","99","Xilin","西林县","3","0","0","1"
"886","99","Leye","乐业县","3","0","0","1"
"887","99","Debao","德保县","3","0","0","1"
"888","99","Tianlin","田林县","3","0","0","1"
"889","99","Tianyang","田阳县","3","0","0","1"
"890","99","Jingxi","靖西县","3","0","0","1"
"891","99","Tiandong","田东县","3","0","0","1"
"892","99","Napo","那坡县","3","0","0","1"
"893","99","Longlin","隆林","3","0","0","1"
"894","100","Haicheng","海城区","3","0","0","1"
"895","100","Yinhai","银海区","3","0","0","1"
"896","100","Tieshangang","铁山港区","3","0","0","1"
"897","100","Hepu","合浦县","3","0","0","1"
"898","101","Jiangzhou","江州区","3","0","0","1"
"899","101","Pingxiang","凭祥市","3","0","0","1"
"900","101","Ningming","宁明县","3","0","0","1"
"901","101","Fusui","扶绥县","3","0","0","1"
"902","101","Longzhou","龙州县","3","0","0","1"
"903","101","Daxin","大新县","3","0","0","1"
"904","101","Tiandeng","天等县","3","0","0","1"
"905","102","Gangkou","港口区","3","0","0","1"
"906","102","Fangcheng","防城区","3","0","0","1"
"907","102","Dongxing","东兴市","3","0","0","1"
"908","102","Shangsi","上思县","3","0","0","1"
"909","103","Gangbei","港北区","3","0","0","1"
"910","103","Gangnan","港南区","3","0","0","1"
"911","103","Tantang","覃塘区","3","0","0","1"
"912","103","Guiping","桂平市","3","0","0","1"
"913","103","Pingnan","平南县","3","0","0","1"
"914","104","Jinchengjiang","金城江区","3","0","0","1"
"915","104","Yizhou","宜州市","3","0","0","1"
"916","104","Tiane","天峨县","3","0","0","1"
"917","104","Fengshan","凤山县","3","0","0","1"
"918","104","Nandan","南丹县","3","0","0","1"
"919","104","Donglan","东兰县","3","0","0","1"
"920","104","Duan","都安","3","0","0","1"
"921","104","Luocheng","罗城","3","0","0","1"
"922","104","Bama","巴马","3","0","0","1"
"923","104","Huanjiang","环江","3","0","0","1"
"924","104","Dahua","大化","3","0","0","1"
"925","105","Babu","八步区","3","0","0","1"
"926","105","Zhongshan","钟山县","3","0","0","1"
"927","105","Zhaoping","昭平县","3","0","0","1"
"928","105","Fuchuan","富川","3","0","0","1"
"929","106","Xingbin","兴宾区","3","0","0","1"
"930","106","Heshan","合山市","3","0","0","1"
"931","106","Xiangzhou","象州县","3","0","0","1"
"932","106","Wuxuan","武宣县","3","0","0","1"
"933","106","Xincheng","忻城县","3","0","0","1"
"934","106","Jinxiu","金秀","3","0","0","1"
"935","107","Chengzhong","城中区","3","0","0","1"
"936","107","Yufeng","鱼峰区","3","0","0","1"
"937","107","Liubei","柳北区","3","0","0","1"
"938","107","Liunan","柳南区","3","0","0","1"
"939","107","Liujiang","柳江县","3","0","0","1"
"940","107","Liucheng","柳城县","3","0","0","1"
"941","107","Luzhai","鹿寨县","3","0","0","1"
"942","107","Rongan","融安县","3","0","0","1"
"943","107","Rongshui","融水","3","0","0","1"
"944","107","Sanjiang","三江","3","0","0","1"
"945","108","Qinnan","钦南区","3","0","0","1"
"946","108","Qinbei","钦北区","3","0","0","1"
"947","108","Lingshan","灵山县","3","0","0","1"
"948","108","Pubei","浦北县","3","0","0","1"
"949","109","Moxiu","万秀区","3","0","0","1"
"950","109","Dieshan","蝶山区","3","0","0","1"
"951","109","Changzhou","长洲区","3","0","0","1"
"952","109","Cenxi","岑溪市","3","0","0","1"
"953","109","Cangwu","苍梧县","3","0","0","1"
"954","109","Tengxian","藤县","3","0","0","1"
"955","109","Mengshan","蒙山县","3","0","0","1"
"956","110","Yuzhou","玉州区","3","0","0","1"
"957","110","Beiliu","北流市","3","0","0","1"
"958","110","Rongxian","容县","3","0","0","1"
"959","110","Luchuan","陆川县","3","0","0","1"
"960","110","Bobai","博白县","3","0","0","1"
"961","110","Xingye","兴业县","3","0","0","1"
"962","111","Nanming","南明区","3","0","0","1"
"963","111","Yunyan","云岩区","3","0","0","1"
"964","111","Huaxi","花溪区","3","0","0","1"
"965","111","Wudang","乌当区","3","0","0","1"
"966","111","Baiyun","白云区","3","0","0","1"
"967","111","Xiaohe","小河区","3","0","0","1"
"968","111","Jinyangxin","金阳新区","3","0","0","1"
"969","111","Xintianyuan","新天园区","3","0","0","1"
"970","111","Qingzhen","清镇市","3","0","0","1"
"971","111","Kaiyang","开阳县","3","0","0","1"
"972","111","Xiuwen","修文县","3","0","0","1"
"973","111","Xifeng","息烽县","3","0","0","1"
"974","112","Xixiu","西秀区","3","0","0","1"
"975","112","Guanling","关岭","3","0","0","1"
"976","112","Zhenning","镇宁","3","0","0","1"
"977","112","Ziyun","紫云","3","0","0","1"
"978","112","Pingba","平坝县","3","0","0","1"
"979","112","Puding","普定县","3","0","0","1"
"980","113","Bijie","毕节市","3","0","0","1"
"981","113","Dafang","大方县","3","0","0","1"
"982","113","Qianxi","黔西县","3","0","0","1"
"983","113","Jinsha","金沙县","3","0","0","1"
"984","113","Zhijin","织金县","3","0","0","1"
"985","113","Nayong","纳雍县","3","0","0","1"
"986","113","Hezhang","赫章县","3","0","0","1"
"987","113","Weining","威宁","3","0","0","1"
"988","114","Zhongshan","钟山区","3","0","0","1"
"989","114","Liuzhite","六枝特区","3","0","0","1"
"990","114","Shuicheng","水城县","3","0","0","1"
"991","114","Panxian","盘县","3","0","0","1"
"992","115","Kaili","凯里市","3","0","0","1"
"993","115","Huangping","黄平县","3","0","0","1"
"994","115","Shibing","施秉县","3","0","0","1"
"995","115","Sansui","三穗县","3","0","0","1"
"996","115","Zhenyuan","镇远县","3","0","0","1"
"997","115","Cengong","岑巩县","3","0","0","1"
"998","115","Tianzhu","天柱县","3","0","0","1"
"999","115","Jinping","锦屏县","3","0","0","1"
"1000","115","Jianhe","剑河县","3","0","0","1"
"1001","115","Taijiang","台江县","3","0","0","1"
"1002","115","Liping","黎平县","3","0","0","1"
"1003","115","Rongjiang","榕江县","3","0","0","1"
"1004","115","Congjiang","从江县","3","0","0","1"
"1005","115","Leishan","雷山县","3","0","0","1"
"1006","115","Majiang","麻江县","3","0","0","1"
"1007","115","Danzhai","丹寨县","3","0","0","1"
"1008","116","Duyun","都匀市","3","0","0","1"
"1009","116","Fuquan","福泉市","3","0","0","1"
"1010","116","Libo","荔波县","3","0","0","1"
"1011","116","Guiding","贵定县","3","0","0","1"
"1012","116","Wengan","瓮安县","3","0","0","1"
"1013","116","Dushan","独山县","3","0","0","1"
"1014","116","Pingtang","平塘县","3","0","0","1"
"1015","116","Luodian","罗甸县","3","0","0","1"
"1016","116","Changshun","长顺县","3","0","0","1"
"1017","116","Longli","龙里县","3","0","0","1"
"1018","116","Huishui","惠水县","3","0","0","1"
"1019","116","Sandu","三都","3","0","0","1"
"1020","117","Xingyi","兴义市","3","0","0","1"
"1021","117","Xingren","兴仁县","3","0","0","1"
"1022","117","Puan","普安县","3","0","0","1"
"1023","117","Qinglong","晴隆县","3","0","0","1"
"1024","117","Zhenfeng","贞丰县","3","0","0","1"
"1025","117","Wangmo","望谟县","3","0","0","1"
"1026","117","Ceheng","册亨县","3","0","0","1"
"1027","117","Anlong","安龙县","3","0","0","1"
"1028","118","Tongren","铜仁市","3","0","0","1"
"1029","118","Jiangkou","江口县","3","0","0","1"
"1030","118","Shiqian","石阡县","3","0","0","1"
"1031","118","Sinan","思南县","3","0","0","1"
"1032","118","Dejiang","德江县","3","0","0","1"
"1033","118","Yuping","玉屏","3","0","0","1"
"1034","118","Yinjiang","印江","3","0","0","1"
"1035","118","Yanhe","沿河","3","0","0","1"
"1036","118","Songtao","松桃","3","0","0","1"
"1037","118","Moshante","万山特区","3","0","0","1"
"1038","119","Honghuagang","红花岗区","3","0","0","1"
"1039","119","Wuchuan","务川县","3","0","0","1"
"1040","119","Daozhen","道真县","3","0","0","1"
"1041","119","Huichuan","汇川区","3","0","0","1"
"1042","119","Chishui","赤水市","3","0","0","1"
"1043","119","Renhuai","仁怀市","3","0","0","1"
"1044","119","Zunyi","遵义县","3","0","0","1"
"1045","119","Tongzi","桐梓县","3","0","0","1"
"1046","119","Suiyang","绥阳县","3","0","0","1"
"1047","119","Zhengan","正安县","3","0","0","1"
"1048","119","Fenggang","凤冈县","3","0","0","1"
"1049","119","Meitan","湄潭县","3","0","0","1"
"1050","119","Yuqing","余庆县","3","0","0","1"
"1051","119","Xishui","习水县","3","0","0","1"
"1052","119","Daozhen","道真","3","0","0","1"
"1053","119","Wuchuan","务川","3","0","0","1"
"1054","120","Xiuying","秀英区","3","0","0","1"
"1055","120","Longhua","龙华区","3","0","0","1"
"1056","120","Qiongshan","琼山区","3","0","0","1"
"1057","120","Meilan","美兰区","3","0","0","1"
"1058","137","Shiqu","市区","3","0","0","1"
"1059","137","Yangpukaifa","洋浦开发区","3","0","0","1"
"1060","137","Nada","那大镇","3","0","0","1"
"1061","137","Wangwu","王五镇","3","0","0","1"
"1062","137","Yaxing","雅星镇","3","0","0","1"
"1063","137","Dacheng","大成镇","3","0","0","1"
"1064","137","Zhonghe","中和镇","3","0","0","1"
"1065","137","Eman","峨蔓镇","3","0","0","1"
"1066","137","Nanfeng","南丰镇","3","0","0","1"
"1067","137","Baimajing","白马井镇","3","0","0","1"
"1068","137","Lanyang","兰洋镇","3","0","0","1"
"1069","137","Heqing","和庆镇","3","0","0","1"
"1070","137","Haitou","海头镇","3","0","0","1"
"1071","137","Paipu","排浦镇","3","0","0","1"
"1072","137","Dongcheng","东成镇","3","0","0","1"
"1073","137","Guangcun","光村镇","3","0","0","1"
"1074","137","Mutang","木棠镇","3","0","0","1"
"1075","137","Xinzhou","新州镇","3","0","0","1"
"1076","137","Sandu","三都镇","3","0","0","1"
"1077","137","Qita","其他","3","0","0","1"
"1078","138","Changan","长安区","3","0","0","1"
"1079","138","Qiaodong","桥东区","3","0","0","1"
"1080","138","Qiaoxi","桥西区","3","0","0","1"
"1081","138","Xinhua","新华区","3","0","0","1"
"1082","138","Yuhua","裕华区","3","0","0","1"
"1083","138","Jingxingkuang","井陉矿区","3","0","0","1"
"1084","138","Gaoxin","高新区","3","0","0","1"
"1085","138","Xinji","辛集市","3","0","0","1"
"1086","138","Gaocheng","藁城市","3","0","0","1"
"1087","138","Jinzhou","晋州市","3","0","0","1"
"1088","138","Xinle","新乐市","3","0","0","1"
"1089","138","Luquan","鹿泉市","3","0","0","1"
"1090","138","Jingxing","井陉县","3","0","0","1"
"1091","138","Zhengding","正定县","3","0","0","1"
"1092","138","Luancheng","栾城县","3","0","0","1"
"1093","138","Xingtang","行唐县","3","0","0","1"
"1094","138","Lingshou","灵寿县","3","0","0","1"
"1095","138","Gaoyi","高邑县","3","0","0","1"
"1096","138","Shenze","深泽县","3","0","0","1"
"1097","138","Zanhuang","赞皇县","3","0","0","1"
"1098","138","Wuji","无极县","3","0","0","1"
"1099","138","Pingshan","平山县","3","0","0","1"
"1100","138","Yuanshi","元氏县","3","0","0","1"
"1101","138","Zhaoxian","赵县","3","0","0","1"
"1102","139","Xinshi","新市区","3","0","0","1"
"1103","139","Nanshi","南市区","3","0","0","1"
"1104","139","Beishi","北市区","3","0","0","1"
"1105","139","Zhuozhou","涿州市","3","0","0","1"
"1106","139","Dingzhou","定州市","3","0","0","1"
"1107","139","Anguo","安国市","3","0","0","1"
"1108","139","Gaobeidian","高碑店市","3","0","0","1"
"1109","139","Mancheng","满城县","3","0","0","1"
"1110","139","Qingyuan","清苑县","3","0","0","1"
"1111","139","Laishui","涞水县","3","0","0","1"
"1112","139","Fuping","阜平县","3","0","0","1"
"1113","139","Xushui","徐水县","3","0","0","1"
"1114","139","Dingxing","定兴县","3","0","0","1"
"1115","139","Tangxian","唐县","3","0","0","1"
"1116","139","Gaoyang","高阳县","3","0","0","1"
"1117","139","Rongcheng","容城县","3","0","0","1"
"1118","139","Laiyuan","涞源县","3","0","0","1"
"1119","139","Wangdu","望都县","3","0","0","1"
"1120","139","Anxin","安新县","3","0","0","1"
"1121","139","Yixian","易县","3","0","0","1"
"1122","139","Quyang","曲阳县","3","0","0","1"
"1123","139","Lixian","蠡县","3","0","0","1"
"1124","139","Shunping","顺平县","3","0","0","1"
